,player_id,weights,player_name
394,5478.0,-0.18351751767274113,Trent Sainsbury
395,5479.0,-0.465838750971558,Aziz Eraltay Behich
396,5480.0,0.041868063591277274,Corentin Tolisso
397,5481.0,-0.21040704299593913,Mathew Leckie
398,5482.0,-0.5224356899465704,Josh Risdon
399,5483.0,-0.06474795324733988,Daniel Arzani
400,5484.0,-0.18531401871601846,Lucas Hernández Pi
401,5485.0,-0.10845963472302567,Raphaël Varane
402,5486.0,0.274316368679857,Andrew Nabbout
403,5487.0,-0.2988217493943178,Antoine Griezmann
404,5488.0,-0.26489334043931884,Mark Milligan
405,5489.0,-0.1884773560844683,Mile Jedinak
406,5490.0,-0.10676286420310153,Jackson Irvine
407,5491.0,-0.003485609365359204,Tom Rogić
408,5492.0,-0.024441585917823187,Samuel Yves Umtiti
409,5493.0,-0.058147873881053504,Tomi Jurić
410,5494.0,-0.14828110120448743,Robbie Kruse
411,5495.0,-0.13120435442563125,Rúrik Gíslason
412,5496.0,-0.3093548193232121,Cristian David Pavón
413,5497.0,0.19829942609855977,Gonzalo Gerardo Higuaín
414,5499.0,-0.10588198853140061,Maximiliano Eduardo Meza
415,5500.0,0.0013032287715820914,Björn Bergmann Sigurðarson
416,5501.0,-0.6363130632691537,Hörður Björgvin Magnússon
417,5502.0,0.022467610578485647,Ari Freyr Skúlason
418,5503.0,-0.1038954940796209,Lionel Andrés Messi Cuccittini
419,5504.0,-0.15600977903555888,Éver Maximiliano David Banega
420,5505.0,-0.27172672881212145,Kári Árnason
421,5506.0,-0.26910113236031974,Javier Alejandro Mascherano
422,5507.0,-0.197682855164195,Nicolás Alejandro Tagliafico
423,5508.0,-0.37366897684436334,Birkir Már Sævarsson
424,5509.0,-0.18847043770665048,Birkir Bjarnason
425,5510.0,-0.12019679882921412,Lucas Rodrigo Biglia
426,5511.0,-0.2679779681534532,Ragnar Sigurðsson
427,5512.0,-0.06773073074515844,Emil Hallfreðsson
428,5513.0,-0.26153451453420196,Eduardo Antonio Salvio
429,5514.0,0.16386835831948804,Alfreð Finnbogason
430,5515.0,-0.3553652371813996,Aron Einar Gunnarsson
431,5516.0,0.023099231741322775,Pione Sisto Ifolo Emirmija
432,5517.0,-0.1079276036884819,William Vitved Kvist Jørgensen
433,5518.0,-0.6435604136714533,Miguel Ángel Trauco Saavedra
434,5519.0,-0.12237054486887725,Christian Alberto Cueva Bravo
435,5520.0,-0.30929871406774734,Lasse Schöne
436,5521.0,-0.21067839421004522,Luis Jan Piers Advíncula Castrillón
437,5522.0,0.14611627921995596,Nicolai Jørgensen
438,5523.0,-0.10656871089956589,Renato Fabrizio Tapia Cortijo
439,5524.0,-0.46330867190206804,Jens Stryger Larsen
440,5525.0,-0.27647726001162054,Édison Michael Flores Peralta
441,5526.0,-0.22902243367750502,Pedro Jesús Aquino Sánchez
442,5527.0,-0.2719575026317431,Thomas Delaney
443,5529.0,-0.34736602887605056,Víctor Yoshimar Yotún Flores
444,5530.0,-0.19631003850999576,Christian Guillermo Martín Ramos Garagay
445,5531.0,0.1584177374176706,Jefferson Agustín Farfán Guadalupe
446,5532.0,-0.09729673351712974,Alberto Junior Rodríguez Valdelomar
447,5533.0,0.03618877401094489,Raúl Mario Ruidíaz Misitich
448,5534.0,-0.0023199568169470627,Simon Thorup Kjær
449,5535.0,0.2670654827007883,José Paolo Guerrero Gonzáles
450,5536.0,-0.04517680114156055,Yussuf Yurary Poulsen
451,5537.0,-0.07210370355975393,Fabian Lukas Schär
452,5538.0,-0.13615093378871404,Denis Lemi Zakaria Lako Lado
453,5539.0,-0.22193437678333905,Carlos Henrique Casimiro
454,5540.0,-0.12780796939188435,Valon Behrami
455,5541.0,-0.36809679774435006,Stephan Lichtsteiner
456,5542.0,-0.06601892058861722,José Paulo Bezzera Maciel Júnior
457,5543.0,0.1767834512182059,Haris Seferović
458,5544.0,-0.49582426149040837,Ricardo Iván Rodríguez Araya
459,5545.0,-0.008243390889272898,Breel-Donald Embolo
460,5546.0,-0.31274247785002574,Michael Lang
461,5548.0,-0.12772141674631846,Steven Zuber
462,5549.0,-0.06516299403923989,Manuel Obafemi Akanji
463,5551.0,-0.0491498029767814,João Miranda de Souza Filho
464,5552.0,-0.33611079890123063,Marcelo Vieira da Silva Júnior
465,5553.0,-0.03313678981471961,Renato Soares de Oliveira Augusto
466,5554.0,0.017948938422828818,Blerim Džemaili
467,5555.0,-0.0304373611712615,Julian Brandt
468,5556.0,-0.2983200399707375,Miguel Arturo Layún Prado
469,5557.0,-0.036469104018510556,Timo Werner
470,5558.0,-0.04146586888864308,Rafael Márquez Álvarez
471,5559.0,-0.13630634420942475,Marco Reus
472,5560.0,-0.15404026952643846,Carlos Alberto Vela Garrido
473,5561.0,-0.15366106909870517,Hugo Ayala Castro
474,5562.0,-0.05935132256537013,Thomas Müller
475,5563.0,-0.23516595095210802,José Andrés Guardado Hernández
476,5564.0,-0.33786339471988674,Carlos Joel Salcedo Hernández
477,5565.0,0.05038546848958141,Mario Gómez García
478,5566.0,-0.24042053456932547,Sami Khedira
